user_id,date,sessions,pages_visited,time_spent,churn_flag
user_40,2025-12-02,0,1,302,0
user_844,2025-12-02,1,3,78,0
user_139,2025-12-02,0,4,75,0
user_977,2025-12-02,2,1,566,0
user_469,2025-12-02,1,7,163,0
user_999,2025-12-02,0,9,363,0
user_160,2025-12-02,0,7,190,0
user_163,2025-12-02,1,4,97,0
user_23,2025-12-02,2,1,311,0
user_300,2025-12-02,1,9,116,0
user_614,2025-12-02,2,4,305,0
user_866,2025-12-02,2,4,107,0
user_932,2025-12-02,0,6,221,0
user_167,2025-12-02,0,4,152,0
user_165,2025-12-02,0,8,100,0
user_821,2025-12-02,1,5,386,0
user_786,2025-12-02,1,3,407,0
user_32,2025-12-02,1,3,122,0
user_384,2025-12-02,2,6,501,0
user_140,2025-12-02,0,7,43,0
user_284,2025-12-02,0,7,267,0
user_694,2025-12-02,1,3,545,0
user_853,2025-12-02,3,3,41,0
user_769,2025-12-02,1,3,296,0
user_872,2025-12-02,1,8,338,0
user_97,2025-12-02,1,4,506,0
user_887,2025-12-02,2,6,265,0
user_543,2025-12-02,3,6,323,0
user_18,2025-12-02,1,7,475,0
user_988,2025-12-02,2,8,277,0
user_591,2025-12-02,0,7,472,0
user_351,2025-12-02,1,9,209,0
user_690,2025-12-02,2,9,209,0
user_841,2025-12-02,1,7,261,0
user_55,2025-12-02,0,1,258,0
user_978,2025-12-02,1,6,431,0
user_633,2025-12-02,0,5,372,0
user_277,2025-12-02,4,4,71,0
user_380,2025-12-02,1,7,280,0
user_884,2025-12-02,0,8,575,0
user_57,2025-12-02,2,6,42,0
user_293,2025-12-02,0,8,279,0
user_228,2025-12-02,2,5,287,0
user_288,2025-12-02,1,7,283,0
user_290,2025-12-02,1,5,488,0
user_483,2025-12-02,1,2,391,0
user_132,2025-12-02,1,3,284,0
user_501,2025-12-02,0,6,40,0
user_619,2025-12-02,3,1,248,0
user_514,2025-12-02,0,4,365,0
user_316,2025-12-02,0,5,285,1
user_594,2025-12-02,0,5,313,0
user_936,2025-12-02,0,2,394,0
user_826,2025-12-02,0,6,210,0
user_119,2025-12-02,3,9,428,0
user_656,2025-12-02,1,6,33,0
user_107,2025-12-02,0,4,310,0
user_930,2025-12-02,0,5,550,1
user_643,2025-12-02,0,3,539,0
user_149,2025-12-02,0,9,454,0
user_823,2025-12-02,0,4,98,0
user_138,2025-12-02,1,1,397,1
user_424,2025-12-02,2,1,475,0
user_873,2025-12-02,1,9,228,0
user_907,2025-12-02,1,8,589,0
user_281,2025-12-02,2,9,396,0
user_808,2025-12-02,2,4,243,0
user_84,2025-12-02,2,7,498,0
user_697,2025-12-02,1,7,275,0
user_94,2025-12-02,0,5,174,0
user_801,2025-12-02,1,2,235,0
user_477,2025-12-02,0,4,48,0
user_121,2025-12-02,0,5,536,1
user_870,2025-12-02,0,9,260,1
user_552,2025-12-02,1,3,434,0
user_2,2025-12-02,1,5,59,0
user_361,2025-12-02,0,5,87,0
user_91,2025-12-02,1,6,200,0
user_570,2025-12-02,1,8,475,0
user_231,2025-12-02,1,6,100,0
user_834,2025-12-02,3,4,515,0
user_353,2025-12-02,1,2,86,0
user_517,2025-12-02,2,5,256,0
user_880,2025-12-02,0,6,84,0
user_120,2025-12-02,0,2,213,1
user_969,2025-12-02,1,1,230,0
user_145,2025-12-02,2,4,358,0
user_213,2025-12-02,0,4,48,0
user_783,2025-12-02,1,7,110,0
user_264,2025-12-02,0,4,233,0
user_781,2025-12-02,0,4,336,0
user_415,2025-12-02,0,9,239,0
user_62,2025-12-02,1,1,364,0
user_219,2025-12-02,0,8,448,0
user_716,2025-12-02,0,4,350,0
user_705,2025-12-02,1,7,175,0
user_571,2025-12-02,0,2,111,1
user_493,2025-12-02,2,2,537,0
user_951,2025-12-02,1,8,284,0
user_510,2025-12-02,1,4,196,1
user_254,2025-12-02,1,6,188,0
user_47,2025-12-02,1,4,492,0
user_603,2025-12-02,0,9,380,0
user_672,2025-12-02,0,2,387,0
user_392,2025-12-02,2,1,225,0
user_218,2025-12-02,0,3,281,0
user_250,2025-12-02,1,2,515,1
user_252,2025-12-02,0,2,585,0
user_862,2025-12-02,1,3,544,0
user_655,2025-12-02,1,1,548,0
user_505,2025-12-02,1,8,558,0
user_312,2025-12-02,2,3,306,0
user_406,2025-12-02,3,8,339,0
user_965,2025-12-02,0,9,325,0
user_373,2025-12-02,1,6,449,0
user_24,2025-12-02,0,9,209,0
user_124,2025-12-02,0,6,396,0
user_954,2025-12-02,5,9,522,0
user_460,2025-12-02,1,8,365,0
user_61,2025-12-02,0,8,546,0
user_722,2025-12-02,1,4,191,0
user_984,2025-12-02,0,7,95,1
user_686,2025-12-02,0,4,470,0
user_262,2025-12-02,1,7,586,0
user_974,2025-12-02,1,6,195,0
user_3,2025-12-02,1,1,78,0
user_586,2025-12-02,1,7,195,0
user_133,2025-12-02,2,2,116,0
user_497,2025-12-02,0,3,543,0
user_63,2025-12-02,1,7,121,0
user_691,2025-12-02,2,7,455,0
user_394,2025-12-02,0,5,500,0
user_227,2025-12-02,2,3,378,0
user_198,2025-12-02,0,7,32,0
user_806,2025-12-02,3,1,50,0
user_41,2025-12-02,0,2,193,0
user_721,2025-12-02,2,7,310,0
user_360,2025-12-02,1,2,239,0
user_27,2025-12-02,3,6,218,0
user_664,2025-12-02,0,4,531,1
user_935,2025-12-02,0,1,416,0
user_927,2025-12-02,0,5,375,0
user_588,2025-12-02,0,8,290,0
user_248,2025-12-02,1,5,288,0
user_539,2025-12-02,2,5,467,0
user_976,2025-12-02,1,6,203,0
user_579,2025-12-02,0,1,228,0
user_763,2025-12-02,0,3,477,0
user_521,2025-12-02,1,2,278,0
user_938,2025-12-02,2,6,113,0
user_470,2025-12-02,2,6,441,0
user_393,2025-12-02,0,5,254,0
user_813,2025-12-02,0,8,570,0
user_985,2025-12-02,1,7,250,0
user_234,2025-12-02,0,4,312,0
user_59,2025-12-02,0,9,158,0
user_859,2025-12-02,1,3,35,0
user_184,2025-12-02,2,7,31,0
user_748,2025-12-02,2,1,238,0
user_342,2025-12-02,0,9,524,0
user_176,2025-12-02,1,1,565,0
user_395,2025-12-02,2,1,272,0
user_485,2025-12-02,0,9,144,1
user_986,2025-12-02,1,2,511,0
user_967,2025-12-02,0,7,344,0
user_166,2025-12-02,0,1,567,0
user_398,2025-12-02,1,7,305,0
user_955,2025-12-02,2,8,576,0
user_981,2025-12-02,0,9,468,0
user_239,2025-12-02,1,3,563,0
user_430,2025-12-02,2,4,321,0
user_696,2025-12-02,0,9,563,0
user_492,2025-12-02,0,7,588,0
user_550,2025-12-02,0,5,365,0
user_756,2025-12-02,0,1,130,0
user_174,2025-12-02,0,1,128,0
user_81,2025-12-02,0,3,543,0
user_536,2025-12-02,2,7,299,0
user_864,2025-12-02,0,1,535,1
user_732,2025-12-02,1,9,462,0
user_584,2025-12-02,0,9,58,0
user_389,2025-12-02,1,8,186,0
user_311,2025-12-02,0,2,470,0
user_545,2025-12-02,4,6,458,0
user_6,2025-12-02,1,9,342,0
user_270,2025-12-02,0,1,121,0
user_961,2025-12-02,0,2,265,0
user_646,2025-12-02,1,1,571,0
user_402,2025-12-02,1,9,415,1
user_992,2025-12-02,1,7,329,0
user_365,2025-12-02,0,2,474,0
user_205,2025-12-02,3,5,87,0
user_445,2025-12-02,2,2,315,0
user_816,2025-12-02,0,7,426,0
user_17,2025-12-02,2,1,513,0
user_472,2025-12-02,1,5,129,0
user_895,2025-12-02,0,6,520,0
user_660,2025-12-02,0,8,358,0
user_295,2025-12-02,2,8,240,0
user_210,2025-12-02,0,3,442,0
user_876,2025-12-02,1,3,396,1
user_669,2025-12-02,1,8,135,0
user_436,2025-12-02,1,6,298,0
user_615,2025-12-02,1,2,146,0
user_687,2025-12-02,0,7,451,0
user_589,2025-12-02,2,2,454,0
user_49,2025-12-02,0,7,475,0
user_734,2025-12-02,1,6,567,0
user_335,2025-12-02,1,7,484,0
user_762,2025-12-02,2,7,280,0
user_100,2025-12-02,3,3,160,0
user_833,2025-12-02,2,1,432,0
user_354,2025-12-02,1,5,150,0
user_830,2025-12-02,2,2,553,0
user_719,2025-12-02,0,8,128,0
user_1000,2025-12-02,4,9,328,0
user_362,2025-12-02,0,3,244,1
user_741,2025-12-02,1,3,535,0
user_596,2025-12-02,1,3,531,0
user_740,2025-12-02,1,9,434,0
user_590,2025-12-02,0,7,585,0
user_840,2025-12-02,2,4,105,0
user_302,2025-12-02,0,6,244,1
user_486,2025-12-02,0,5,376,0
user_966,2025-12-02,1,5,144,1
user_617,2025-12-02,0,7,406,0
user_698,2025-12-02,2,5,87,0
user_192,2025-12-02,1,6,566,0
user_642,2025-12-02,2,1,542,0
user_82,2025-12-02,2,3,320,0
user_962,2025-12-02,0,6,234,0
user_625,2025-12-02,0,5,497,0
user_606,2025-12-02,1,8,245,0
user_418,2025-12-02,1,7,285,0
user_106,2025-12-02,0,9,527,0
user_473,2025-12-02,4,5,243,0
user_341,2025-12-02,2,4,119,0
user_307,2025-12-02,0,3,503,0
user_784,2025-12-02,1,1,182,0
user_286,2025-12-02,1,4,187,0
user_995,2025-12-02,1,7,475,0
user_183,2025-12-02,1,1,46,0
user_346,2025-12-02,2,9,231,0
user_89,2025-12-02,0,1,36,0
user_223,2025-12-02,1,3,50,1
user_595,2025-12-02,1,9,163,0
user_531,2025-12-02,1,5,288,0
user_904,2025-12-02,0,7,130,0
user_157,2025-12-02,1,9,535,0
user_431,2025-12-02,0,8,344,1
user_597,2025-12-02,0,1,261,0
user_279,2025-12-02,0,8,138,0
user_997,2025-12-02,1,4,367,0
user_989,2025-12-02,2,8,211,0
user_130,2025-12-02,0,5,264,1
user_199,2025-12-02,2,7,432,0
user_838,2025-12-02,0,5,492,1
user_74,2025-12-02,0,2,113,0
user_702,2025-12-02,2,3,533,1
user_665,2025-12-02,1,2,468,0
user_537,2025-12-02,0,3,512,0
user_745,2025-12-02,1,7,107,0
user_318,2025-12-02,1,3,589,0
user_897,2025-12-02,0,2,180,0
user_385,2025-12-02,0,8,550,0
user_325,2025-12-02,2,8,272,0
user_256,2025-12-02,1,6,243,0
user_562,2025-12-02,2,7,509,0
user_792,2025-12-02,1,1,445,0
user_854,2025-12-02,0,6,312,0
user_105,2025-12-02,2,6,53,0
user_95,2025-12-02,1,8,409,0
user_695,2025-12-02,2,4,71,0
user_782,2025-12-02,0,2,309,0
user_678,2025-12-02,2,4,290,0
user_13,2025-12-02,0,8,132,0
user_737,2025-12-02,0,5,36,0
user_258,2025-12-02,0,7,505,0
user_738,2025-12-02,0,6,519,0
user_761,2025-12-02,1,5,396,0
user_735,2025-12-02,2,3,500,0
user_839,2025-12-02,1,3,87,0
user_261,2025-12-02,1,9,432,0
user_875,2025-12-02,0,8,103,0
user_69,2025-12-02,1,5,423,0
user_308,2025-12-02,1,2,488,0
user_459,2025-12-02,0,6,250,1
user_143,2025-12-02,2,2,265,0
user_272,2025-12-02,0,1,35,0
user_209,2025-12-02,2,4,318,0
user_154,2025-12-02,0,1,598,0
user_918,2025-12-02,0,7,448,1
user_399,2025-12-02,3,7,181,0
user_565,2025-12-02,0,8,264,0
user_909,2025-12-02,0,8,450,0
user_191,2025-12-02,0,1,190,0
user_4,2025-12-02,1,9,473,0
user_561,2025-12-02,1,5,144,0
user_350,2025-12-02,1,8,551,0
user_564,2025-12-02,0,9,206,1
user_604,2025-12-02,1,5,247,0
user_874,2025-12-02,0,1,85,0
user_725,2025-12-02,2,4,444,0
user_30,2025-12-02,3,8,599,0
user_10,2025-12-02,0,7,596,0
user_397,2025-12-02,1,9,262,0
user_708,2025-12-02,0,7,321,0
user_48,2025-12-02,2,2,313,0
user_70,2025-12-02,1,1,305,0
user_575,2025-12-02,1,9,362,0
user_581,2025-12-02,2,6,418,0
user_466,2025-12-02,3,3,91,0
user_488,2025-12-02,0,2,411,0
user_34,2025-12-02,2,8,436,0
user_533,2025-12-02,1,2,49,1
user_336,2025-12-02,1,8,195,0
user_802,2025-12-02,0,4,473,1
user_857,2025-12-02,1,9,132,0
user_329,2025-12-02,2,3,255,0
user_182,2025-12-02,1,2,421,0
user_796,2025-12-02,1,8,530,0
user_382,2025-12-02,1,9,343,0
user_811,2025-12-02,1,8,408,0
user_221,2025-12-02,0,5,191,1
user_560,2025-12-02,1,6,63,0
user_548,2025-12-02,0,6,347,0
user_937,2025-12-02,1,3,241,0
user_153,2025-12-02,0,1,423,0
user_555,2025-12-02,2,1,257,0
user_749,2025-12-02,0,6,408,0
user_509,2025-12-02,2,8,233,0
user_237,2025-12-02,1,3,349,0
user_868,2025-12-02,0,8,269,1
user_241,2025-12-02,1,1,425,0
user_626,2025-12-02,1,1,322,0
user_649,2025-12-02,1,1,123,0
user_152,2025-12-02,2,3,476,0
user_446,2025-12-02,1,3,258,0
user_682,2025-12-02,3,2,388,1
user_778,2025-12-02,0,7,225,0
user_434,2025-12-02,1,5,434,0
user_322,2025-12-02,1,5,326,0
user_925,2025-12-02,1,7,355,0
user_765,2025-12-02,0,2,353,0
user_38,2025-12-02,2,7,182,0
user_499,2025-12-02,1,1,478,0
user_331,2025-12-02,1,2,504,0
user_525,2025-12-02,0,4,538,0
user_297,2025-12-02,1,4,35,0
user_860,2025-12-02,1,9,497,0
user_753,2025-12-02,0,1,178,1
user_447,2025-12-02,1,8,373,0
user_863,2025-12-02,3,6,587,0
user_760,2025-12-02,1,9,413,0
user_638,2025-12-02,2,3,589,0
user_648,2025-12-02,0,1,206,0
user_515,2025-12-02,1,9,231,0
user_689,2025-12-02,3,9,163,0
user_933,2025-12-02,1,9,154,0
user_818,2025-12-02,0,8,205,0
user_684,2025-12-02,4,6,297,0
user_850,2025-12-02,1,4,170,0
user_296,2025-12-02,1,7,282,0
user_654,2025-12-02,1,3,444,0
user_21,2025-12-02,0,4,167,0
user_899,2025-12-02,2,2,401,0
user_417,2025-12-02,1,7,162,0
user_911,2025-12-02,1,2,242,0
user_900,2025-12-02,2,6,433,0
user_920,2025-12-02,0,1,299,1
user_404,2025-12-02,0,7,490,0
user_931,2025-12-02,2,6,350,0
user_739,2025-12-02,1,5,595,0
user_574,2025-12-02,0,3,167,0
user_50,2025-12-02,0,3,414,0
user_628,2025-12-02,1,8,337,0
user_170,2025-12-02,1,1,369,0
user_456,2025-12-02,2,9,179,0
user_303,2025-12-02,0,7,77,0
user_371,2025-12-02,0,5,400,0
user_88,2025-12-02,1,1,221,0
user_736,2025-12-02,0,1,268,0
user_347,2025-12-02,0,9,231,0
user_975,2025-12-02,0,4,431,1
user_103,2025-12-02,1,3,230,0
user_750,2025-12-02,3,3,470,0
user_637,2025-12-02,0,9,244,0
user_225,2025-12-02,0,9,191,1
user_546,2025-12-02,0,1,254,0
user_146,2025-12-02,0,2,198,0
user_815,2025-12-02,1,5,549,0
user_158,2025-12-02,0,4,475,0
user_352,2025-12-02,2,5,570,0
user_407,2025-12-02,1,1,306,0
user_363,2025-12-02,0,4,167,0
user_482,2025-12-02,3,6,94,0
user_572,2025-12-02,1,7,525,0
user_64,2025-12-02,0,2,128,0
user_115,2025-12-02,4,2,571,0
user_479,2025-12-02,2,1,161,0
user_888,2025-12-02,3,2,72,0
user_65,2025-12-02,1,2,573,0
user_883,2025-12-02,1,2,556,0
user_757,2025-12-02,2,6,408,0
user_526,2025-12-02,0,4,207,0
user_282,2025-12-02,0,9,144,0
user_623,2025-12-02,0,6,388,1
user_592,2025-12-02,1,9,133,0
user_474,2025-12-02,1,9,560,0
user_236,2025-12-02,0,4,52,0
user_881,2025-12-02,0,2,173,0
user_776,2025-12-02,0,9,114,0
user_173,2025-12-02,0,9,141,0
user_471,2025-12-02,0,8,407,0
user_419,2025-12-02,1,7,161,0
user_746,2025-12-02,2,1,493,0
user_987,2025-12-02,1,2,49,0
user_963,2025-12-02,2,2,443,0
user_916,2025-12-02,2,3,265,0
user_343,2025-12-02,0,1,528,0
user_463,2025-12-02,1,4,320,0
user_804,2025-12-02,1,4,76,0
user_620,2025-12-02,1,4,537,0
user_80,2025-12-02,0,9,545,0
user_168,2025-12-02,2,7,505,0
user_127,2025-12-02,0,1,106,0
user_878,2025-12-02,1,6,599,0
user_99,2025-12-02,1,1,181,0
user_410,2025-12-02,0,2,253,1
user_37,2025-12-02,0,4,45,0
user_177,2025-12-02,1,1,336,0
user_126,2025-12-02,3,7,492,0
user_659,2025-12-02,0,6,278,0
user_180,2025-12-02,1,9,593,0
user_379,2025-12-02,0,2,49,0
user_28,2025-12-02,0,9,372,1
user_403,2025-12-02,0,8,301,0
user_289,2025-12-02,2,3,131,0
user_680,2025-12-02,1,2,39,0
user_535,2025-12-02,1,1,162,0
user_585,2025-12-02,0,3,140,0
user_602,2025-12-02,0,4,358,0
user_754,2025-12-02,0,2,52,0
user_504,2025-12-02,1,3,81,0
user_512,2025-12-02,1,3,422,0
user_886,2025-12-02,1,4,446,0
user_812,2025-12-02,0,9,551,0
user_151,2025-12-02,1,2,521,0
user_214,2025-12-02,1,5,40,0
user_375,2025-12-02,0,9,384,0
user_993,2025-12-02,0,1,238,0
user_51,2025-12-02,3,6,463,0
user_861,2025-12-02,1,9,429,0
user_233,2025-12-02,0,8,212,0
user_216,2025-12-02,1,3,526,0
user_914,2025-12-02,0,5,391,0
user_45,2025-12-02,0,1,375,0
user_374,2025-12-02,0,4,223,0
user_14,2025-12-02,0,8,40,0
user_238,2025-12-02,0,9,440,0
user_817,2025-12-02,2,5,239,0
user_309,2025-12-02,0,6,133,0
user_727,2025-12-02,2,7,87,0
user_583,2025-12-02,3,3,328,0
user_996,2025-12-02,3,7,476,0
user_668,2025-12-02,2,1,557,0
user_805,2025-12-02,1,2,59,0
user_522,2025-12-02,1,9,394,0
user_683,2025-12-02,1,3,380,0
user_114,2025-12-02,3,5,382,0
user_461,2025-12-02,1,5,147,0
user_915,2025-12-02,1,6,273,0
user_76,2025-12-02,1,2,102,0
user_534,2025-12-02,1,8,282,0
user_573,2025-12-02,1,3,309,0
user_370,2025-12-02,2,1,73,0
user_301,2025-12-02,0,4,359,0
user_609,2025-12-02,1,9,462,0
user_458,2025-12-02,1,2,286,0
user_667,2025-12-02,2,3,300,0
user_338,2025-12-02,1,7,363,0
user_751,2025-12-02,0,5,228,0
user_770,2025-12-02,2,7,589,0
user_947,2025-12-02,2,5,273,0
user_928,2025-12-02,2,6,250,0
user_714,2025-12-02,0,8,303,0
user_632,2025-12-02,0,7,153,0
user_432,2025-12-02,1,9,471,0
user_807,2025-12-02,2,4,194,0
user_323,2025-12-02,2,8,545,0
user_249,2025-12-02,1,6,424,0
user_68,2025-12-02,1,5,170,0
user_481,2025-12-02,0,1,227,0
user_468,2025-12-02,1,2,460,0
user_791,2025-12-02,0,2,93,0
user_814,2025-12-02,2,1,268,0
user_824,2025-12-02,0,1,386,0
user_640,2025-12-02,1,8,462,0
user_56,2025-12-02,2,9,478,0
user_836,2025-12-02,0,3,78,0
user_92,2025-12-02,0,2,31,0
user_713,2025-12-02,1,1,590,0
user_319,2025-12-02,2,4,207,0
user_444,2025-12-02,1,7,177,0
user_315,2025-12-02,1,2,94,0
user_141,2025-12-02,1,9,505,0
user_893,2025-12-02,0,6,103,0
user_943,2025-12-02,0,9,266,0
user_799,2025-12-02,0,5,487,0
user_703,2025-12-02,1,9,141,0
user_612,2025-12-02,1,1,522,0
user_831,2025-12-02,0,6,435,0
user_959,2025-12-02,2,3,365,0
user_368,2025-12-02,0,4,176,1
user_494,2025-12-02,1,8,478,0
user_465,2025-12-02,1,8,195,0
user_345,2025-12-02,2,2,393,0
user_12,2025-12-02,1,1,501,0
user_845,2025-12-02,1,9,595,0
user_794,2025-12-02,3,1,491,1
user_208,2025-12-02,0,7,155,0
user_491,2025-12-02,2,1,152,0
user_266,2025-12-02,1,1,52,0
user_1,2025-12-02,1,4,245,0
user_428,2025-12-02,1,7,586,0
user_113,2025-12-02,2,4,96,0
user_991,2025-12-02,0,8,97,0
user_425,2025-12-02,1,4,213,0
user_226,2025-12-02,0,5,215,0
user_15,2025-12-02,0,3,96,0
user_327,2025-12-02,0,1,129,0
user_568,2025-12-02,1,2,446,0
user_744,2025-12-02,2,5,258,0
user_9,2025-12-02,1,3,323,0
user_990,2025-12-02,3,6,176,1
user_944,2025-12-02,2,1,362,0
user_333,2025-12-02,3,5,109,0
user_16,2025-12-02,2,8,103,0
user_136,2025-12-02,0,2,593,0
user_557,2025-12-02,1,1,277,1
user_451,2025-12-02,2,6,522,0
user_175,2025-12-02,2,7,126,0
user_979,2025-12-02,0,8,492,0
user_122,2025-12-02,1,5,511,0
user_693,2025-12-02,1,1,318,0
user_67,2025-12-02,0,7,277,0
user_147,2025-12-02,2,1,144,0
user_349,2025-12-02,4,2,437,0
user_945,2025-12-02,1,5,232,0
user_950,2025-12-02,1,4,101,0
user_518,2025-12-02,1,2,304,0
user_35,2025-12-02,1,6,558,0
user_851,2025-12-02,0,4,416,0
user_968,2025-12-02,1,8,450,0
user_339,2025-12-02,0,4,501,0
user_387,2025-12-02,1,7,410,0
user_940,2025-12-02,1,6,371,0
user_905,2025-12-02,3,4,504,0
user_715,2025-12-02,1,1,525,0
user_789,2025-12-02,2,9,37,0
user_764,2025-12-02,2,9,546,0
user_53,2025-12-02,1,3,467,0
user_554,2025-12-02,0,9,535,0
user_197,2025-12-02,1,5,124,0
user_453,2025-12-02,0,9,260,0
user_416,2025-12-02,1,7,466,0
user_934,2025-12-02,1,4,570,0
user_265,2025-12-02,2,8,297,0
user_433,2025-12-02,1,2,469,0
user_179,2025-12-02,2,4,202,0
user_793,2025-12-02,0,3,226,0
user_224,2025-12-02,0,2,266,0
user_412,2025-12-02,3,7,258,0
user_144,2025-12-02,1,4,590,0
user_567,2025-12-02,1,5,152,0
user_85,2025-12-02,3,9,283,0
user_185,2025-12-02,2,9,291,0
user_503,2025-12-02,3,8,456,1
user_25,2025-12-02,2,5,106,0
user_426,2025-12-02,1,4,192,0
user_134,2025-12-02,2,1,515,0
user_657,2025-12-02,2,3,321,0
user_631,2025-12-02,0,3,394,0
user_450,2025-12-02,0,4,106,1
user_958,2025-12-02,2,4,516,0
user_605,2025-12-02,2,9,82,0
user_98,2025-12-02,1,5,308,0
user_196,2025-12-02,3,3,286,0
user_580,2025-12-02,2,7,212,0
user_759,2025-12-02,1,8,166,0
user_378,2025-12-02,0,6,498,0
user_647,2025-12-02,2,5,85,0
user_843,2025-12-02,0,2,479,0
user_186,2025-12-02,1,1,449,0
user_677,2025-12-02,1,6,446,0
user_723,2025-12-02,3,8,298,0
user_135,2025-12-02,2,6,596,0
user_259,2025-12-02,1,6,570,0
user_274,2025-12-02,0,5,532,0
user_172,2025-12-02,2,2,257,0
user_487,2025-12-02,0,8,548,0
user_271,2025-12-02,0,6,426,0
user_117,2025-12-02,1,1,289,0
user_161,2025-12-02,1,6,483,0
user_820,2025-12-02,0,1,173,0
user_405,2025-12-02,1,5,377,0
user_726,2025-12-02,0,3,406,0
user_423,2025-12-02,1,9,597,0
user_155,2025-12-02,1,7,474,0
user_767,2025-12-02,2,7,595,0
user_982,2025-12-02,2,9,54,0
user_229,2025-12-02,0,4,531,1
user_33,2025-12-02,0,1,115,0
user_670,2025-12-02,1,3,279,0
user_357,2025-12-02,0,8,285,0
user_882,2025-12-02,1,4,198,0
user_101,2025-12-02,2,5,263,0
user_19,2025-12-02,0,9,520,0
user_598,2025-12-02,0,8,457,0
user_44,2025-12-02,1,2,175,1
user_582,2025-12-02,0,2,293,0
user_390,2025-12-02,1,1,139,0
user_662,2025-12-02,1,9,273,0
user_926,2025-12-02,1,8,121,0
user_442,2025-12-02,1,2,130,0
user_383,2025-12-02,0,9,192,0
user_257,2025-12-02,2,9,562,0
user_253,2025-12-02,1,7,362,0
user_455,2025-12-02,0,8,438,0
user_255,2025-12-02,0,8,67,0
user_90,2025-12-02,1,1,125,0
user_946,2025-12-02,1,4,510,0
user_222,2025-12-02,1,7,80,0
user_268,2025-12-02,1,5,510,0
user_108,2025-12-02,1,8,468,0
user_66,2025-12-02,0,6,493,0
user_203,2025-12-02,1,9,462,0
user_717,2025-12-02,5,3,492,0
user_542,2025-12-02,5,7,513,0
user_704,2025-12-02,0,4,162,0
user_489,2025-12-02,3,3,288,0
user_998,2025-12-02,1,9,530,0
user_304,2025-12-02,0,6,156,0
user_809,2025-12-02,1,4,349,0
user_529,2025-12-02,1,6,293,0
user_777,2025-12-02,1,2,223,0
user_701,2025-12-02,0,4,278,0
user_31,2025-12-02,1,1,183,0
user_187,2025-12-02,1,4,543,0
user_952,2025-12-02,0,9,270,0
user_898,2025-12-02,0,6,157,0
user_901,2025-12-02,1,5,263,0
user_413,2025-12-02,2,4,191,0
user_879,2025-12-02,0,8,100,0
user_980,2025-12-02,0,2,272,0
user_970,2025-12-02,0,5,523,0
user_377,2025-12-02,0,6,551,0
user_544,2025-12-02,0,1,221,1
user_283,2025-12-02,1,1,91,0
user_635,2025-12-02,0,1,485,0
user_292,2025-12-02,1,9,61,0
user_520,2025-12-02,2,8,225,0
user_889,2025-12-02,0,7,353,0
user_189,2025-12-02,1,5,134,0
user_457,2025-12-02,0,1,369,0
user_178,2025-12-02,1,2,348,0
user_478,2025-12-02,0,2,71,0
user_71,2025-12-02,0,1,294,0
user_707,2025-12-02,2,7,124,0
user_766,2025-12-02,0,6,106,0
user_502,2025-12-02,2,3,103,0
user_798,2025-12-02,1,9,484,1
user_644,2025-12-02,1,5,555,0
user_516,2025-12-02,1,6,48,0
user_829,2025-12-02,0,3,438,0
user_513,2025-12-02,3,9,90,0
user_856,2025-12-02,1,6,546,0
user_306,2025-12-02,1,4,282,1
user_771,2025-12-02,1,3,295,0
user_496,2025-12-02,1,8,216,0
user_391,2025-12-02,0,3,161,0
user_828,2025-12-02,2,2,200,0
user_650,2025-12-02,1,9,124,0
user_330,2025-12-02,1,6,432,0
user_169,2025-12-02,3,3,37,0
user_278,2025-12-02,0,8,278,0
user_519,2025-12-02,0,8,297,0
user_490,2025-12-02,0,6,302,0
user_733,2025-12-02,0,1,493,0
user_87,2025-12-02,2,6,576,0
user_320,2025-12-02,0,5,375,0
user_422,2025-12-02,0,9,63,1
user_506,2025-12-02,5,3,407,1
user_244,2025-12-02,3,3,300,0
user_246,2025-12-02,1,6,419,0
user_576,2025-12-02,0,7,150,0
user_181,2025-12-02,0,5,88,1
user_559,2025-12-02,0,6,256,0
user_507,2025-12-02,1,6,428,0
user_618,2025-12-02,0,5,476,0
user_358,2025-12-02,3,4,183,0
user_217,2025-12-02,0,7,549,0
user_973,2025-12-02,0,3,476,0
user_79,2025-12-02,1,9,356,0
user_832,2025-12-02,2,9,359,0
user_93,2025-12-02,1,1,294,0
user_500,2025-12-02,3,5,487,0
user_414,2025-12-02,1,5,169,0
user_774,2025-12-02,2,7,166,0
user_273,2025-12-02,0,5,286,0
user_758,2025-12-02,0,3,444,0
user_547,2025-12-02,3,3,151,0
user_334,2025-12-02,1,4,516,0
user_948,2025-12-02,0,9,395,0
user_467,2025-12-02,0,5,365,0
user_541,2025-12-02,2,6,427,0
user_867,2025-12-02,1,4,488,0
user_538,2025-12-02,1,7,402,0
user_313,2025-12-02,0,6,137,1
user_367,2025-12-02,0,5,427,1
user_747,2025-12-02,2,6,264,0
user_540,2025-12-02,1,9,53,0
user_498,2025-12-02,0,6,450,0
user_429,2025-12-02,1,1,427,0
user_215,2025-12-02,0,4,495,0
user_438,2025-12-02,1,8,256,0
user_348,2025-12-02,0,8,400,0
user_892,2025-12-02,2,9,393,0
